,CONTS_ID,CONTS_NAME,IMG_URL,ADDR_OLD,ADDR_NEW,COORD_DATA,COORD_X,COORD_Y,TEL_NO,CONTS_DETL,CONTS_STAT,EX_DATA_01,EX_DATA_02,NAME_01,VALUE_01,NAME_02,VALUE_02,NAME_03,VALUE_03,NAME_04,VALUE_04,NAME_05,VALUE_05,NAME_06,VALUE_06,NAME_07,VALUE_07,NAME_08,VALUE_08,NAME_09,VALUE_09,NAME_10,VALUE_10,NAME_11,VALUE_11,NAME_12,VALUE_12,NAME_13,VALUE_13,NAME_14,VALUE_14,NAME_15,VALUE_15,NAME_16,VALUE_16,NAME_17,VALUE_17,NAME_18,VALUE_18,NAME_19,VALUE_19,NAME_20,VALUE_20,COORD_TYPE,LN_PATTERN,LN_COLOR,LN_WEIGHT,MOVIE_URL,VOICE_URL,BASE_AREA,POINT_NUM,LAN_TYPE,KEYWORD,SUB_ID,SUB_NAME,CRTFC_YN,geometry
85,zerowaste_2022049,셉틱탱크,,서울특별시 서대문구 홍제동 287-216,서울특별시 서대문구 간호대로3길 24-8,"[126.947048658,37.595980469]",126.947048658,37.595980469,0507-1343-4174,,1,,https://septic-tank.co.kr/,서울시 인증 여부,서울시제로마켓,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,예약제,취급품목(메뉴),"친환경생필품, 친환경수세미, 대나무칫솔, 탄소창고컵 등",인스타그램,http://instagram.com/septicktank.store,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03619,다사51185531,KOR,#환경,3,리필샵,N,POINT (126.947048658 37.595980469)
86,zerowaste_0059,카페 트랜스,,서울특별시 은평구 녹번동 13-5,서울특별시 은평구 통일로61길 4,"[126.932567521,37.606750845]",126.932567521,37.606750845,002-356-8757,,0,,,서울시 인증 여부,아니요,제로웨이스트 활동내용,"(무포장 가게) 비건 음식, 다회용기 포장, 포장용 다회용기 대여, 구제 의류 판매",운영시간,,취급품목(메뉴),"비건 음료, 비건 디저트, 구제의류 등",인스타그램,http://www.instagram.com/trans_614,제로페이,알수없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03382,다사49915652,KOR,#환경,1,카페,N,POINT (126.932567521 37.606750845)
87,zerowaste_2023_035,한국폴리텍대학 강서캠퍼스_참人카페,,서울특별시 강서구 화곡동 산 60-1,서울특별시 강서구 우장산로10길 112,"[126.84246,37.54925]",126.842460000,37.549250000,02-2186-5800,,1,,http://www.kopo.ac.kr/kangseo,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,월~금 09:00 ~ 18:00,취급품목(메뉴),커피 음료,인스타그램,,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,07684,다사41915019,KOR,,1,카페,N,POINT (126.84246 37.54925)
88,zerowaste_2023_043,서소문청사 1동,,서울특별시 중구 서소문동 37,서울특별시 중구 덕수궁길 15,"[126.97561,37.56458]",126.975610000,37.564580000,-,,1,,www.seoul.go.kr,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"월~금 09:00 ~ 18:00, 토,일 휴무",취급품목(메뉴),,인스타그램,,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04515,다사53685182,KOR,,1,카페,N,POINT (126.97561 37.56458)
89,zerowaste_2023_016,라라당,,서울특별시 중구 을지로1가 32,서울특별시 중구 남대문로9길 51,"[126.97951,37.56682]",126.979510000,37.566820000,-,,1,,-,서울시 인증 여부,,제로웨이스트 실천 내용,이용객 다회용 컵  제공,운영시간,월~금 07:30 ~ 17:00,취급품목(메뉴),커피 음료,인스타그램,,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04523,다사54035206,KOR,,1,카페,N,POINT (126.97951 37.56682)
90,zerowaste_2023_015,행복플러스,,서울특별시 중구 태평로1가 31,서울특별시 중구 세종대로 110,"[126.97787,37.566517]",126.977864954,37.566517812,02-733-1245,,1,,-,서울시 인증 여부,,제로웨이스트 실천 내용,이용객 다회용 컵  제공,운영시간,월~금 07:30 ~ 18:00,취급품목(메뉴),커피 음료,인스타그램,,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04524,다사53885203,KOR,,1,카페,N,POINT (126.977864954 37.566517812)
91,zerowaste_2023_033,투썸플레이스 예금보험공사,,서울특별시 중구 다동 33,서울특별시 중구 청계천로 30,"[126.98077,37.56854]",126.980770000,37.568540000,02-776-2388,,1,,https://www.twosome.co.kr/,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"월~금 07:00 ~ 23:00, 토-일 11:00-21:00",취급품목(메뉴),커피 음료,인스타그램,,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04521,다사54145225,KOR,,1,카페,N,POINT (126.98077 37.56854)
92,zerowaste_2022052,아토모스,,서울특별시 성북구 성북동 177-17,서울특별시 성북구 성북로8길 11,"[127.004427164,37.591139741]",127.004427164,37.591139741,02-6012-2102,,1,,https://www.atomos-store.kr/,서울시 인증 여부,서울시제로마켓,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"'11:00-21:00 수 / 2,4번째주 화 휴무'
",취급품목(메뉴),"친환경생필품, 세탁세제, 베이킹소다, 초콜릿 등",인스타그램,"https://www.instagram.com/아이디 형식으로 작성하세요, 없을 경우 공란
※ 입력시 내용을 삭제해주세요",제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,02835,다사56245475,KOR,#환경,3,리필샵,N,POINT (127.004427164 37.591139741)
93,zerowaste_0098,제로마켓 영그램 홈플러스 월드컵점,,서울특별시 마포구 성산동 515-40,,"[126.898957055,37.569240625]",126.898957055,37.569240625,02-312-2080,,0,,https://corporate.homeplus.co.kr/,서울시 인증 여부,서울시제로마켓,제로웨이스트 실천 내용,"세제 무포장 리필, 플라스틱이 나오지 않는 친환경 제품 소개 및 판매, 플라스틱 업사이클링 제품 제공",운영시간,"월~일 10:00~24:00 (2, 4번째 일요일 휴무)",취급품목(메뉴),제로웨이스트제품(생활/주방/욕실용품),인스타그램,https://www.instagram.com/0gram_official/,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03932,다사46925237,KOR,#환경,4,친환경생필품점,N,POINT (126.898957055 37.569240625)
94,zerowaste_2023_074,양천구청,,서울특별시 양천구 신정동 321-4,서울특별시 양천구 목동동로 105,"[126.86655,37.51706]",126.866550000,37.517060000,02-2620-3114,,1,,http://www.yangcheon.go.kr/,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"월~금 09:00 ~ 18:00, 토,일 휴무",취급품목(메뉴),,인스타그램,,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,08095,다사44024660,KOR,,1,카페,N,POINT (126.86655 37.51706)
95,zerowaste_0058,쿠아레비 구산점,,서울특별시 은평구 구산동 2-36,서울특별시 은평구 서오릉로 149,"[126.91629055,37.611634364]",126.916290550,37.611634364,02-356-7885,,1,,,서울시 인증 여부,아니요,제로웨이스트 활동내용,(무포장 가게) 음료 및 빵 다회용기 포장,운영시간,,취급품목(메뉴),"빵, 음료",인스타그램,https://www.instagram.com/quoirez.b/,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03412,다사48485707,KOR,#환경,1,카페,N,POINT (126.91629055 37.611634364)
96,zerowaste_2023_099,종로노인종합복지관,,서울특별시 종로구 이화동 25-1,서울특별시 종로구 율곡로19길 17-8,"[127.00604,37.57665]",127.006040000,37.576650000,02-742-9500,,1,,https://www.jongnonoin.or.kr/,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"시설별 상이 
- 경로식당 : 월~금 11:00 ~ 12:50
- 목욕탕 : 월,화,목,금 09:30 ~11:30, 13:30 ~ 16:00, 토 09:30 ~ 11:00
- 별★",취급품목(메뉴),,인스타그램,,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03100,다사56385314,KOR,,1,카페,N,POINT (127.00604 37.57665)
97,Cafe.SSSSL,카페 쓸 Cafe.SSSSl,,서울특별시 은평구 녹번동 7,서울특별시 은평구 통일로 684,"[126.933354265,37.607391238]",126.933354265,37.607391238,010-4054-4804,,1,,,서울시 인증 여부,,제로웨이스트 실천 내용,,운영시간,월-토 / 11:00-18:00,취급품목(메뉴),"판매물품 또는 판매 식음료를 작성하세요
※ 입력시 내용을 삭제해주세요",인스타그램,https://www.instagram.com/cafe.ssssl,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03371,다사49985659,KOR,"#공간,#공원,#환경,#문화관광",1,카페,N,POINT (126.933354265 37.607391238)
98,zerowaste_2022024,씨에스제이커피,,서울특별시 성동구 용답동 250-14,서울특별시 성동구 자동차시장길 49,"[127.058050888,37.558632628]",127.058050888,37.558632628,,,0,,https://smartstore.naver.com/csjcoffee,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"'월-토 9:00-18:00 일 휴무'
",취급품목(메뉴),"카페, 리필샵(원두), 친환경생활용품 등",인스타그램,"https://www.instagram.com/csjcoffee/
",제로페이,가능|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04807,다사60965112,KOR,#환경,3,리필샵,N,POINT (127.058050888 37.558632628)
99,zerowaste_0075,스타벅스 무교로점,,서울특별시 중구 무교동 45,서울특별시 중구 무교로 21,"[126.97876,37.56786]",126.978760000,37.567860000,1522-3234,,0,,https://www.starbucks.co.kr/,서울시 인증 여부,서울형다회용컵(리유저블컵),제로웨이스트 실천 내용,서울형 다회용컵 제공(반납기설치),운영시간,"월~금 07:00~20:00, 토 09:00~19:00, 일 휴무",취급품목(메뉴),커피 음료,인스타그램,https://www.instagram.com/starbuckskorea,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04520,다사53965218,KOR,#환경,1,카페,N,POINT (126.97876 37.56786)
100,zerowaste_0079,스타벅스 을지로경기빌딩점,,서울특별시 중구 삼각동 115,서울특별시 중구 남대문로10길 9,"[126.98323,37.56721]",126.983230000,37.567210000,1522-3238,,0,,https://www.starbucks.co.kr/,서울시 인증 여부,서울형다회용컵(리유저블컵),제로웨이스트 실천 내용,서울형 다회용컵 제공(반납기설치),운영시간,"월~금 07:00~20:00, 토 09:00~19:00, 일09:00~18:00",취급품목(메뉴),커피 음료,인스타그램,https://www.instagram.com/starbuckskorea,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04540,다사54365210,KOR,#환경,1,카페,N,POINT (126.98323 37.56721)
101,11103395_1655098365215,일상공감_길음,,서울특별시 성북구 길음동 1249,서울특별시 성북구 삼양로 27,"[127.023971164,37.605600341]",127.023971164,37.605600341,0507-1346-1190,,1,,,서울시 인증 여부,서울시제로마켓,제로웨이스트 실천 내용,서울형다회용기 음식배달/수거|,운영시간,"월~금 11:00~20:00, 토일 13:00~20:00, 변동휴무(인스타참조)",취급품목(메뉴),"제로웨이스트 물품관련(천연수세미,소창,대나무칫솔,고체치약등, 리필스테이션)",인스타그램,http://www.instagram.com/ilsang_gongam0,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,02725,다사57985634,KOR,#환경,3,리필샵,N,POINT (127.023971164 37.605600341)
102,zerowaste_0077,스타벅스 시청점,,서울특별시 중구 을지로1가 50,서울특별시 중구 을지로 19,"[126.97997,37.56631]",126.979970000,37.566310000,1522-3236,,0,,https://www.starbucks.co.kr/,서울시 인증 여부,서울형다회용컵(리유저블컵),제로웨이스트 실천 내용,서울형 다회용컵 제공(반납기설치),운영시간,"월~금 07:00~19:00, 토 09:00~20:00, 일09:00~17:00",취급품목(메뉴),커피 음료,인스타그램,https://www.instagram.com/starbuckskorea,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04523,다사54075201,KOR,#환경,1,카페,N,POINT (126.97997 37.56631)
103,zerowaste_0082,스타벅스 서소문배제점,,서울특별시 중구 서소문동 136,서울특별시 중구 서소문로 120,"[126.97468,37.56291]",126.974680000,37.562910000,1522-3241,,0,,https://www.starbucks.co.kr/,서울시 인증 여부,서울형다회용컵(리유저블컵),제로웨이스트 실천 내용,서울형 다회용컵 제공(반납기설치),운영시간,"월~금 07:00~18:00, 토,일 휴무",취급품목(메뉴),커피 음료,인스타그램,https://www.instagram.com/starbuckskorea,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04514,다사53605163,KOR,#환경,1,카페,N,POINT (126.97468 37.56291)
104,zerowaste_0040,리사이클링 마켓:,,서울특별시 노원구 상계동 452-1,서울특별시 노원구 한글비석로50길 24,"[127.06711,37.66553]",127.067110089,37.665532573,02-935-0511,,0,,,서울시 인증 여부,아니요,제로웨이스트 활동내용,폐기물 수거 및 교환,운영시간,평일 10:00~16:00,취급품목(메뉴),"건전지, 종이팩을 가져오면 건건지와 종량제봉투 지급",인스타그램,,제로페이,알수없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,01655,다사61826297,KOR,#환경,5,기타,N,POINT (127.067110089 37.665532573)
105,zerowaste_0052,에코스토어(ecostore) 신세계백화점 본점,,서울특별시 중구 충무로1가 52-5,서울특별시 중구 소공로 63,"[126.98109,37.56098]",126.981084861,37.560980126,1588-1234,,0,,https://korea.ecostore.com/,서울시 인증 여부,아니요,제로웨이스트 활동내용,"세제 무포장 리필, 사탕수수 용기 등 탄소배출 감량한 용기 사용",운영시간,"평일10:30~20:00, 금토일 10:30~20:30",취급품목(메뉴),에코스토어 세탁세제/섬유유연제 리필,인스타그램,http://www.instagram.com/ecostorekr_official,제로페이,알수없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04530,다사54175141,KOR,#환경,3,리필샵,N,POINT (126.981084861 37.560980126)
106,zerowaste_0006,유민얼랏,,서울특별시 마포구 연남동 481-22,서울특별시 마포구 성미산로17길 68,"[126.91754,37.56442]",126.917539199,37.564420050,0507-1331-7285,,0,,https://smartstore.naver.com/youmeanalot,서울시 인증 여부,아니요,제로웨이스트 활동내용,"세제 무포장 리필, 종이팩 수거 및 업사이클링 제품 제공",운영시간,월~토 13:00~19:00/ 일요일 휴무,취급품목(메뉴),"비누둥지, 다회용 면 화장솜, 밀랍랩",인스타그램,https://www.instagram.com/youmean.alot/,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03974,다사48565183,KOR,#환경,4,친환경생필품점,N,POINT (126.917539199 37.56442005)
107,11103395_1651059233388,Dear.eco(디어 에코),,서울특별시 광진구 구의동 206-42,서울특별시 광진구 아차산로65길 22,"[127.093796,37.54129]",127.093791990,37.541288860,0507-1337-5180,,0,,https://m.blog.naver.com/PostList.naver?blogld=dearco 0waste,서울시 인증 여부,아니요,제로웨이스트 실천 내용,,운영시간,"황~금 11:00 ~20:00, 토11:00 ~18:00
(월, 일 휴무)",취급품목(메뉴),제로웨이스트제품(생활/주방욕실/구강/세탁/생리/문구/화장),인스타그램,http://www.instagram.com/dear.eco,제로페이,알수없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,05034,다사64114918,KOR,#환경,4,친환경생필품점,N,POINT (127.09379199 37.54128886)
108,zerowaste_0025,열매네살림,,서울특별시 강북구 미아동 812,서울특별시 강북구 삼양로27길 19,"[127.020164,37.61868]",127.020160679,37.618677372,010-3752-5370,,0,,https://smartstore.naver.com/fruit4/,서울시 인증 여부,아니요,제로웨이스트 활동내용,"소분 제품 및 리필용 제품 판매, 페트병 뚜껑 및 커피박 수거, 업사이클링 제품 제공, 제로웨이스트 관련 책 대여",운영시간,09:00~19:00 (일요일 휴무),취급품목(메뉴),"견과류, 곡류, 리필용 제품(세제, 과산화수소 등), 친환경 제품",인스타그램,http://www.instagram.com/fruit4_,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,01195,다사57655780,KOR,#환경,4,친환경생필품점,N,POINT (127.020160679 37.618677372)
109,zerowaste_0044,웨이스트업소(Wasteupso),,서울특별시 서초구 방배동 836-12,서울특별시 서초구 방배로 189,"[126.99174,37.490368]",126.991734427,37.490369292,010-2733-6631,,0,,http://www.wasteupso.com,서울시 인증 여부,아니요,제로웨이스트 활동내용,플라스틱이 나오지 않는 친환경 제품 소개 및 판매,운영시간,주말 13:00 - 18:00,취급품목(메뉴),"제로웨이스트 제품 판매(천연수세미, 샴푸바, 고체치약 등)",인스타그램,,제로페이,알수없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,06572,다사55064357,KOR,#환경,4,친환경생필품점,N,POINT (126.991734427 37.490369292)
110,zerowaste_0031,카페 모쪼록,,서울특별시 강북구 수유동 192-95,서울특별시 강북구 한천로139가길 13,"[127.02548,37.640045]",127.025485174,37.640044692,02-998-5668,,0,,,서울시 인증 여부,아니요,제로웨이스트 활동내용,다회용기 대여,운영시간,"평일 08:00~19:00
토요일 10:00~18:00  일요일, 공휴일 휴무",취급품목(메뉴),"커피, 음료",인스타그램,http://www.instagram.com/mozzolog,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,01071,다사58136016,KOR,#환경,1,카페,N,POINT (127.025485174 37.640044692)
111,zerowaste_0009,㈜에코T&L,,서울특별시 송파구 마천동 41,서울특별시 송파구 거마로 79,"[127.147194,37.49993]",127.147197547,37.499931039,010-3851-0166,,0,,http://ecotnl.com,서울시 인증 여부,아니요,제로웨이스트 활동내용,폐휴대폰을 수거하여 업사이클링 제품 제공_사회적기업,운영시간,평일 10:00~18:00,취급품목(메뉴),휴대폰,인스타그램,http://www.instagram.com/_hellokori_,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,05734,다사68814457,KOR,#환경,5,기타,N,POINT (127.147197547 37.499931039)
112,zerowaste_2023_014,서울시청 본청,,서울특별시 중구 태평로1가 31,서울특별시 중구 세종대로 110,"[126.9784,37.566677]",126.978401701,37.566677752,02-120,,1,,www.seoul.go.kr,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"월~금 09:00 ~ 18:00, 토,일 휴무",취급품목(메뉴),,인스타그램,https://www.instagram.com/seoul_official/,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04524,다사53935205,KOR,,1,카페,N,POINT (126.978401701 37.566677752)
113,zerowaste_0088,짜드라,,서울특별시 중구 을지로2가 193-2,서울특별시 중구 을지로 60-2,"[126.9845,37.56596]",126.984500000,37.565960000,010-8715-6111,,0,,,서울시 인증 여부,서울형다회용컵(리유저블컵),제로웨이스트 실천 내용,서울형 다회용컵 제공(반납기설치),운영시간,"월~금 06:00~15:00, 토,일 휴무",취급품목(메뉴),커피 음료,인스타그램,http://instagram.com/zzadra_company,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04538,다사54475196,KOR,#환경,1,카페,N,POINT (126.9845 37.56596)
114,zerowaste_0063,되살림가게_새록2호점,,서울특별시 노원구 상계동 111-628,서울특별시 노원구 상계로37길 6,"[127.07923,37.670605]",127.079234899,37.670603390,02-939-6202,,0,,https://linktr.ee/saerok_official,서울시 인증 여부,아니요,제로웨이스트 활동내용,"플라스틱병뚜껑 수거
종이팩,멸균팩 수거
아이스팩 수거
업사이클링 수업",운영시간,월~금 11시~19시   토 12시~18시,취급품목(메뉴),"제로웨이스트제품(생활/주방/욕실용품)
기증받은 재이용물품(의류,잡화,아동용품 등)",인스타그램,http://www.instagram.com/saerok_official,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,01634,다사62896353,KOR,#환경,5,기타,N,POINT (127.079234899 37.67060339)
115,zerowaste_0072,북촌감성,,서울특별시 종로구 계동 120-1,서울특별시 종로구 계동길 60,"[126.98691,37.57994]",126.986905195,37.579942453,010-2781-1217,,1,,www.bukchonfeel.modoo.kr,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,"친환경제품 만들기 워크?, 업사이클링 바느질 강좌진행, 우유팩,멸균팩,플라스틱 수거  & 캠페인",운영시간,"수~월 11:00~19:00,  화 휴무",취급품목(메뉴),"친환경세제, 생필품, 바느질 소품 & 뜨게소품",인스타그램,http://www.instagram.com/bukchongamsung,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03057,다사54695351,KOR,"#공간,#환경",3,리필샵,N,POINT (126.986905195 37.579942453)
116,zerowaste_0073,원점,/smgis/ucimgs/conts/11103395/11103395__20230308174316_1.jpg,서울특별시 성동구 성수동2가 289-205,서울특별시 성동구 아차산로7길 42,"[127.05584,37.548653]",127.055839439,37.548653310,010-8783-4947,,1,,,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,"매장내 일회용품 비사용, 무포장제품, 친환경제품, 리필, 자원순환",운영시간,"월~일 10:00~20:00 (둘째주, 넷째주 화요일 휴무)",취급품목(메뉴),"대나무칫솔, 천연수세미, 커피연필, 리필세제등 친환경 제품
(플라스틱과 쓰레기를 줄이는 제품들)",인스타그램,http://www.instagram.com/one_zeom,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04795,다사60765001,KOR,#환경,4,친환경생필품점,N,POINT (127.055839439 37.54865331)
117,zerowaste_0067,스토어36.5노원점_새록,,서울특별시 노원구 상계동 729,서울특별시 노원구 동일로 1411-2,"[127.06048,37.65444]",127.060480222,37.654440117,02-3391-3650,,1,,,서울시 인증 여부,서울시제로마켓|,제로웨이스트 활동내용,"플라스틱병뚜껑 수거 
종이팩,멸균팩 수거",운영시간,"월~토 10시~19시
법정공휴일
롯데백화점정기휴무일에 휴무",취급품목(메뉴),"제로웨이스트제품(생활/주방/욕실용품)
사회적경제기업 제품 전시 및 판매
공정무역 커피원두",인스타그램,http://www.instagram.com/store36.5nowon,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,01689,다사61236175,KOR,#환경,5,기타,N,POINT (127.060480222 37.654440117)
118,zerowaste_0053,제로띵스,,서울특별시 중구 저동2가 47-1,서울특별시 중구 수표로 32-1,"[126.99026,37.563995]",126.990260167,37.563995590,02-2263-6148,,1,,http://zerothings.co.kr,서울시 인증 여부,서울시제로마켓|,제로웨이스트 활동내용,플라스틱이 나오지 않는 친환경 제품 판매,운영시간,"월~토 12:00~19:30, 일 12:00~18:00",취급품목(메뉴),"친환경 비누, 생필품 등",인스타그램,http://www.instagram.com/zerothings_shop,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04555,다사54985174,KOR,#환경,4,친환경생필품점,N,POINT (126.990260167 37.56399559)
119,zerowaste_2022026,큐클리프,,서울특별시 송파구 풍납동 490-7,서울특별시 송파구 올림픽로57길 2,"[127.12148,37.534595]",127.121479908,37.534596039,070-8712-0324,,1,,https://cueclyp.com/,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"월-금 10:00-18:00
",취급품목(메뉴),"친환경생필품,  우산업사이클, 현수막업사이클",인스타그램,https://www.instagram.com/cueclyp/,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,05520,다사66554843,KOR,#환경,3,리필샵,N,POINT (127.121479908 37.534596039)
120,zerowaste_0010,나래공방협동조합,,서울특별시 송파구 마천동 27,서울특별시 송파구 문정로 246,"[127.142006,37.49998]",127.142002116,37.499979942,010-7906-2186,,0,,www.79062186.modoo.at,서울시 인증 여부,아니요,제로웨이스트 활동내용,"현수막 (파우치,장바구니)청바지(카드지갑,가방,코사지 등)    가죽(자투리가죽을 활용한 컵받침 ,키홀더,동전및 카드지갑 등)",운영시간,평일 10:00~19:00,취급품목(메뉴),"현수막,청바지,가죽, 페브릭",인스타그램,http://www.instagram.com/_ooggee,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,05737,다사68354458,KOR,#환경,5,기타,N,POINT (127.142002116 37.499979942)
121,zerowaste_2022044,다숲,,서울특별시 관악구 봉천동 1597-17,서울특별시 관악구 관악로 140,"[126.95258,37.477608]",126.952582229,37.477608850,02-877-0110,,1,,https://dasoopin.modoo.at/,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"운영시간을 작성하세요
※ 입력시 내용을 삭제해주세요",취급품목(메뉴),"통수세미, 리필세제, 코코넛식빵수세미 등",인스타그램,https://www.instagram.com/dasoop_in/,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,08791,다사51594218,KOR,#환경,3,리필샵,N,POINT (126.952582229 37.47760885)
122,서울시 동작구 상도로 217-4,두레생협(상도점),,서울특별시 동작구 상도동 26-27,서울특별시 동작구 상도로 217-4,"[126.9429,37.50543]",126.942898230,37.505427545,02-826-3385,,1,,,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,월-금 10:00-21:00 토-일 10:00-18:00,취급품목(메뉴),"리필샵, 친환경생필품, 과일 등",인스타그램,https://www.instagram.com/durecoopunion,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,06921,다사50764527,KOR,#환경,3,리필샵,N,POINT (126.94289823 37.505427545)
123,zerowaste_2022038,빛과소금,,서울특별시 송파구 오금동 44,서울특별시 송파구 오금로35길 17,"[127.12621,37.50446]",127.126216023,37.504458784,,,1,,,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"월-금 9:00-19:00 토,일 휴무
",취급품목(메뉴),"카페, 야채, 비건빵, 친환경생필품 등",인스타그램,"https://www.instagram.com/아이디 형식으로 작성하세요, 없을 경우 공란
※ 입력시 내용을 삭제해주세요",제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,05658,다사66964508,KOR,#환경,3,리필샵,N,POINT (127.126216023 37.504458784)
124,zerowaste_2023_031,HK이노엔_사내카페,,서울특별시 중구 을지로2가 203,서울특별시 중구 을지로 100,"[126.98815,37.56565]",126.988150000,37.565650000,02-6477-0000,,1,,http://www.inno-n.com,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"월~금 09:00 ~ 18:00, 토,일 휴무",취급품목(메뉴),커피 음료,인스타그램,,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04551,다사54795193,KOR,,1,카페,N,POINT (126.98815 37.56565)
