교육청명,교육지원청명,유치원코드,유치원명,설립유형,건축년도,건물층수,건물전용면적,대지총면적,공시차수,주소
서울특별시교육청,강서양천교육지원청,1ecec08c-fd31-b044-e053-0a32095ab044,서울염경초등학교병설유치원,공립(병설),2005년,지상1층/ 지하1층,2626㎡,3000㎡,20231,서울특별시 강서구 양천로69길 49
서울특별시교육청,강서양천교육지원청,1ecec08c-fdb8-b044-e053-0a32095ab044,등촌이화유치원,사립(사인),1995년,지상4층/ 지하1층,472㎡,224㎡,20221,서울특별시 강서구 화곡로63가길 26
서울특별시교육청,강서양천교육지원청,1ecec08c-feae-b044-e053-0a32095ab044,서울월정초등학교병설유치원,공립(병설),1970년,지상2층/ 지하0층,1792㎡,10629㎡,20231,서울특별시 강서구 월정로 176
서울특별시교육청,강서양천교육지원청,1ecec08c-ff1b-b044-e053-0a32095ab044,미래유치원,사립(사인),1994년,지상2층/ 지하1층,629㎡,563㎡,20231,서울특별시 강서구 양천로6길 28
서울특별시교육청,강서양천교육지원청,1ecec08c-ff1d-b044-e053-0a32095ab044,서울내발산초등학교병설유치원,공립(병설),1984년,지상1층/ 지하0층,440㎡,11581㎡,20231,서울특별시 강서구 강서로46길 23
서울특별시교육청,강서양천교육지원청,1ecec08d-018e-b044-e053-0a32095ab044,대붕유치원,사립(사인),1993년,지상2층/ 지하1층,747㎡,747㎡,20231,서울특별시 강서구 허준로 176
서울특별시교육청,강서양천교육지원청,1ecec08d-03f7-b044-e053-0a32095ab044,아이파크예원유치원,사립(사인),2007년,지상3층/ 지하1층,1028㎡,1163㎡,20231,서울특별시 강서구 강서로 266
서울특별시교육청,강서양천교육지원청,1ecec08d-04c7-b044-e053-0a32095ab044,동그라미유치원,사립(사인),1991년,지상2층/ 지하0층,620㎡,1316㎡,20221,서울특별시 강서구 화곡로52길 14
서울특별시교육청,강서양천교육지원청,1ecec08d-05b7-b044-e053-0a32095ab044,국제유치원,사립(사인),1990년,지상4층/ 지하1층,732㎡,973㎡,20231,서울특별시 강서구 양천로30길 4
서울특별시교육청,강서양천교육지원청,1ecec08d-05b9-b044-e053-0a32095ab044,등촌제일유치원,사립(법인),2004년,지상2층/ 지하0층,819㎡,971㎡,20231,서울특별시 강서구 화곡로66길 118
서울특별시교육청,강서양천교육지원청,1ecec08d-06b7-b044-e053-0a32095ab044,미래클유치원,사립(사인),2008년,지상3층/ 지하1층,1860㎡,890㎡,20191,서울특별시 강서구 수명로1길 76
서울특별시교육청,강서양천교육지원청,1ecec08d-08ba-b044-e053-0a32095ab044,장미유치원,사립(사인),1993년,지상2층/ 지하1층,737㎡,746㎡,20231,서울특별시 강서구 허준로 139
서울특별시교육청,강서양천교육지원청,1ecec08d-08bd-b044-e053-0a32095ab044,홍신유치원,사립(사인),1982년,지상3층/ 지하1층,680㎡,885㎡,20231,서울특별시 강서구 강서로45길 63
서울특별시교육청,강서양천교육지원청,1ecec08d-0993-b044-e053-0a32095ab044,아람유치원,사립(사인),1993년,지상2층/ 지하1층,653㎡,584㎡,20231,서울특별시 강서구 금낭화로23길 8
서울특별시교육청,강서양천교육지원청,1ecec08d-09f0-b044-e053-0a32095ab044,서울화일초등학교병설유치원,공립(병설),2005년,지상5층/ 지하2층,997㎡,7232㎡,20231,서울특별시 강서구 까치산로10길 70
서울특별시교육청,강서양천교육지원청,1ecec08d-0b2b-b044-e053-0a32095ab044,윤서유치원,사립(사인),2003년,지상2층/ 지하0층,581㎡,665㎡,20231,서울특별시 강서구 화곡로13길 107
서울특별시교육청,강서양천교육지원청,1ecec08d-0c02-b044-e053-0a32095ab044,미도유치원,사립(사인),1986년,지상2층/ 지하1층,427㎡,1127㎡,20231,서울특별시 강서구 공항대로58가길 39
서울특별시교육청,강서양천교육지원청,1ecec08d-0d31-b044-e053-0a32095ab044,해리유치원,사립(사인),1993년,지상2층/ 지하1층,838㎡,833㎡,20231,서울특별시 강서구 허준로 234
서울특별시교육청,강서양천교육지원청,1ecec08d-0f76-b044-e053-0a32095ab044,예일유치원,사립(사인),2007년,지상3층/ 지하1층,2476㎡,2531㎡,20231,서울특별시 강서구 강서로47길 126
서울특별시교육청,강서양천교육지원청,1ecec08d-0f78-b044-e053-0a32095ab044,우현유치원,사립(사인),2005년,지상3층/ 지하1층,903㎡,903㎡,20231,서울특별시 강서구 강서로 348
서울특별시교육청,강서양천교육지원청,1fc6dd86-ccbb-d1d2-e053-0a32095ad1d2,윤희유치원,사립(사인),2014년,지상3층/ 지하1층,937㎡,1000㎡,20231,서울특별시 강서구 강서로 216-23
서울특별시교육청,강서양천교육지원청,1fc6dd86-ccca-d1d2-e053-0a32095ad1d2,서울마곡유치원,공립(단설),2015년,지상4층/ 지하1층,3288㎡,1500㎡,20231,서울특별시 강서구 마곡서1로 139-13
서울특별시교육청,강서양천교육지원청,1fd6777e-1513-e0b0-e053-0a32095ae0b0,밤비니유치원,사립(사인),2011년,지상4층/ 지하0층,1087㎡,366㎡,20221,서울특별시 강서구 남부순환로7길 39
서울특별시교육청,강서양천교육지원청,1fd6777e-1532-e0b0-e053-0a32095ae0b0,행복한유치원,사립(사인),1987년,지상3층/ 지하0층,690㎡,610㎡,20231,서울특별시 강서구 강서로62길 40
서울특별시교육청,강서양천교육지원청,49466743-6302-46e6-beb6-71a05883b7fd,서울수명유치원,공립(단설),2008년,지상4층/ 지하1층,2243㎡,2534㎡,20231,서울특별시 강서구 수명로1길 76
서울특별시교육청,강서양천교육지원청,4c985951-85b6-4625-a43d-c1a1a42855fa,새싹유치원,사립(사인),2015년,지상4층/ 지하1층,733㎡,1116㎡,20201,서울특별시 강서구 곰달래로49길 10
서울특별시교육청,강서양천교육지원청,4cac393c-4205-4ac0-86c0-6f16aa97cae0,나나유치원,사립(사인),2005년,지상4층/ 지하1층,716㎡,396㎡,20231,서울특별시 강서구 등촌로13바길 46
서울특별시교육청,강서양천교육지원청,53e84c27-6bdd-49a9-9c73-887fa8bd28a2,서울금낭화유치원,공립(단설),2018년,지상4층/ 지하0층,24518㎡,52304㎡,20231,서울특별시 강서구 금낭화로 35
서울특별시교육청,강서양천교육지원청,5e4a5892-4caf-4a0b-93ab-44d81b9557a2,서울신곡초등학교병설유치원,공립(병설),1984년,지상3층/ 지하0층,1560㎡,12204㎡,20231,서울특별시 강서구 등촌로13자길 42-14
서울특별시교육청,강서양천교육지원청,7721e609-bd73-448b-8b96-f988a1c4757d,서울등촌초등학교병설유치원,공립(병설),1982년,지상3층/ 지하0층,1279㎡,12858㎡,20231,서울특별시 강서구 등촌로39길 71
서울특별시교육청,강서양천교육지원청,8114e0a3-e56e-47e5-a5d6-c2eef91cbed7,서울탑산초등학교병설유치원,공립(병설),2015년,지상1층/ 지하0층,647㎡,11194㎡,20231,서울특별시 강서구 허준로 109
서울특별시교육청,강서양천교육지원청,8fe5f3aa-d57f-4d30-bf63-09e1b5ab5633,서울신월초등학교병설유치원,공립(병설),2022년,지상1층/ 지하0층,301㎡,11619㎡,20231,서울특별시 강서구 강서로31길 48
서울특별시교육청,강서양천교육지원청,cd859395-2ba1-4f95-a3db-7c7a75b2d320,서울송정초등학교병설유치원,공립(병설),2019년,지상2층/ 지하0층,957㎡,23366㎡,20231,서울특별시 강서구 공항대로3길 18
서울특별시교육청,강서양천교육지원청,d0fe68a4-a1df-44ce-9072-87f9da3c301a,서울개화초등학교병설유치원,공립(병설),2018년,지상2층/ 지하0층,438㎡,9646㎡,20231,서울특별시 강서구 양천로 11
서울특별시교육청,강서양천교육지원청,da318554-85fa-494c-9ab9-60fd25bb0ce2,이솔유치원,사립(사인),1997년,지상5층/ 지하0층,412㎡,157㎡,20231,서울특별시 강서구 곰달래로33가길 6
서울특별시교육청,강서양천교육지원청,fd885965-9f40-46c1-879e-82acd096a57e,서울가양초등학교병설유치원,공립(병설),1992년,지상2층/ 지하0층,894㎡,11089㎡,20231,서울특별시 강서구 허준로 186
서울특별시교육청,강서양천교육지원청,fe178e0b-2595-4d65-863b-0d8924203e02,서울등명초등학교병설유치원,공립(병설),1994년,지상3층/ 지하0층,446㎡,12032㎡,20231,서울특별시 강서구 강서로56나길 34
서울특별시교육청,동작관악교육지원청,1ecec08c-ed2b-b044-e053-0a32095ab044,한별유치원,사립(사인),1973년,지상3층/ 지하1층,399㎡,631㎡,20231,서울특별시 관악구 남부순환로144길 65
서울특별시교육청,동작관악교육지원청,1ecec08c-ef06-b044-e053-0a32095ab044,동원유치원,사립(사인),1980년,지상3층/ 지하0층,634㎡,625㎡,20231,서울특별시 관악구 행운1길 96
서울특별시교육청,동작관악교육지원청,1ecec08c-ef08-b044-e053-0a32095ab044,서울관악초등학교병설유치원,공립(병설),1971년,지상1층/ 지하0층,1745㎡,11604㎡,20231,서울특별시 관악구 청룡4길 49
서울특별시교육청,동작관악교육지원청,1ecec08c-efc0-b044-e053-0a32095ab044,서울은천초등학교병설유치원,공립(병설),2012년,지상2층/ 지하0층,600㎡,11570㎡,20231,서울특별시 관악구 은천로 69
서울특별시교육청,동작관악교육지원청,1ecec08c-f124-b044-e053-0a32095ab044,서울신성초등학교병설유치원,공립(병설),1984년,지상3층/ 지하0층,1315㎡,11910㎡,20231,서울특별시 관악구 신림로 114
서울특별시교육청,동작관악교육지원청,1ecec08c-f1ae-b044-e053-0a32095ab044,큰솔유치원,사립(사인),2001년,지상2층/ 지하0층,816㎡,413㎡,20181,서울특별시 관악구 관악로30길 12
서울특별시교육청,동작관악교육지원청,1ecec08c-f1af-b044-e053-0a32095ab044,현대유치원,사립(사인),1993년,지상2층/ 지하0층,599㎡,962㎡,20231,서울특별시 관악구 관악로40길 55
서울특별시교육청,동작관악교육지원청,1ecec08c-f3fa-b044-e053-0a32095ab044,예닮유치원,사립(사인),1978년,지상3층/ 지하1층,283㎡,1270㎡,20191,서울특별시 관악구 신원로3길 59-9
서울특별시교육청,동작관악교육지원청,1ecec08c-f4c6-b044-e053-0a32095ab044,예일유치원,사립(사인),2006년,지상4층/ 지하0층,189㎡,235㎡,20181,서울특별시 관악구 낙성대역14길 6
서울특별시교육청,동작관악교육지원청,1ecec08c-f5f1-b044-e053-0a32095ab044,종인유치원,사립(사인),1998년,지상5층/ 지하1층,33782㎡,285220㎡,20201,서울특별시 관악구 솔밭로 20
서울특별시교육청,동작관악교육지원청,1ecec08c-f5f2-b044-e053-0a32095ab044,하늘유치원,사립(법인),1993년,지상3층/ 지하0층,324㎡,1026㎡,20231,서울특별시 관악구 양산길 18
서울특별시교육청,동작관악교육지원청,1ecec08c-f8ab-b044-e053-0a32095ab044,서울청룡초등학교병설유치원,공립(병설),1985년,지상2층/ 지하0층,887㎡,13308㎡,20231,서울특별시 관악구 관악로5길 61
서울특별시교육청,동작관악교육지원청,1ecec08c-fa84-b044-e053-0a32095ab044,은아유치원,사립(사인),1976년,지상4층/ 지하1층,2196㎡,1211㎡,20231,서울특별시 관악구 남부순환로246길 25
서울특별시교육청,동작관악교육지원청,1ecec08c-fc3b-b044-e053-0a32095ab044,서울유치원,사립(사인),1999년,지상2층/ 지하1층,537㎡,569㎡,20231,서울특별시 관악구 관악로37길 20
서울특별시교육청,동작관악교육지원청,1ecec08c-fcf4-b044-e053-0a32095ab044,나랑유치원,사립(법인),2000년,지상2층/ 지하1층,319㎡,875㎡,20231,서울특별시 관악구 봉천로33길 57
서울특별시교육청,동작관악교육지원청,1ecec08d-029c-b044-e053-0a32095ab044,꿈나라유치원,사립(사인),2008년,지상3층/ 지하2층,827㎡,600㎡,20231,서울특별시 관악구 난곡로 42
서울특별시교육청,동작관악교육지원청,1ecec08d-02a9-b044-e053-0a32095ab044,은비유치원,사립(사인),2004년,지상3층/ 지하1층,1416㎡,986㎡,20191,서울특별시 관악구 청림5길 22
서울특별시교육청,동작관악교육지원청,1ecec08d-031c-b044-e053-0a32095ab044,서울봉천초등학교병설유치원,공립(병설),1968년,지상1층/ 지하0층,1260㎡,24121㎡,20231,서울특별시 관악구 행운1라길 17
서울특별시교육청,동작관악교육지원청,1ecec08d-04cb-b044-e053-0a32095ab044,서울신우유치원,공립(단설),1979년,지상2층/ 지하0층,833㎡,1199㎡,20231,서울특별시 관악구 호암로 498
서울특별시교육청,동작관악교육지원청,1ecec08d-0570-b044-e053-0a32095ab044,신림유치원,사립(사인),1976년,지상2층/ 지하0층,647㎡,721㎡,20191,서울특별시 관악구 난곡로32길 12
서울특별시교육청,동작관악교육지원청,1ecec08d-0571-b044-e053-0a32095ab044,애동유치원,사립(사인),1980년,지상2층/ 지하1층,579㎡,599㎡,20231,서울특별시 관악구 법원단지길 56
서울특별시교육청,동작관악교육지원청,1ecec08d-08f8-b044-e053-0a32095ab044,명성유치원,사립(사인),1997년,지상1층/ 지하0층,417㎡,576㎡,20231,서울특별시 관악구 광신길 154
서울특별시교육청,동작관악교육지원청,1ecec08d-08fa-b044-e053-0a32095ab044,서울난곡초등학교병설유치원,공립(병설),1971년,지상2층/ 지하0층,1244㎡,18704㎡,20231,서울특별시 관악구 난곡로35길 102
서울특별시교육청,동작관악교육지원청,1ecec08d-09ab-b044-e053-0a32095ab044,건영유치원,사립(법인),1985년,지상6층/ 지하1층,3346㎡,1708㎡,20211,서울특별시 관악구 조원로 114
서울특별시교육청,동작관악교육지원청,1ecec08d-0c8b-b044-e053-0a32095ab044,해슬아유치원,사립(사인),2003년,지상3층/ 지하1층,1078㎡,1625㎡,20181,서울특별시 관악구 은천로 93
서울특별시교육청,동작관악교육지원청,1ecec08d-0d68-b044-e053-0a32095ab044,배꽃유치원,사립(사인),1989년,지상3층/ 지하1층,561㎡,3948㎡,20231,서울특별시 관악구 봉천로29길 47
서울특별시교육청,동작관악교육지원청,1ecec08d-0d69-b044-e053-0a32095ab044,새소슬유치원,사립(사인),2001년,지상2층/ 지하1층,1405㎡,1405㎡,20231,서울특별시 관악구 성현로 80
서울특별시교육청,동작관악교육지원청,1ecec08d-0d6a-b044-e053-0a32095ab044,새싹유치원,사립(사인),1997년,지상2층/ 지하1층,326㎡,328㎡,20231,서울특별시 관악구 남현2길 90
서울특별시교육청,동작관악교육지원청,1ecec08d-0d6b-b044-e053-0a32095ab044,서울원당초등학교병설유치원,공립(병설),1973년,지상3층/ 지하0층,1242㎡,10772㎡,20231,서울특별시 관악구 봉천로 505
서울특별시교육청,동작관악교육지원청,1ecec08d-0e1e-b044-e053-0a32095ab044,소슬유치원,사립(사인),1988년,지상2층/ 지하1층,1394㎡,1773㎡,20231,서울특별시 관악구 구암길 46
서울특별시교육청,동작관악교육지원청,1ecec08d-0eef-b044-e053-0a32095ab044,영그린유치원,사립(사인),1987년,지상4층/ 지하1층,461㎡,325㎡,20231,서울특별시 관악구 참숯5길 12
서울특별시교육청,동작관악교육지원청,1ecec08d-0f6e-b044-e053-0a32095ab044,서울삼성초등학교병설유치원,공립(병설),1973년,지상2층/ 지하0층,726㎡,11606㎡,20231,서울특별시 관악구 대학7길 52
서울특별시교육청,동작관악교육지원청,373b3d04-4a0f-4da0-bf9c-df6359eb0fdb,서울청림유치원,공립(단설),2004년,지상3층/ 지하1층,708㎡,788㎡,20231,서울특별시 관악구 청림5길 22
서울특별시교육청,동작관악교육지원청,4358d8db-7469-48f9-857c-02dbc2fca508,서울구암유치원,공립(단설),2005년,지상3층/ 지하1층,1050㎡,1625㎡,20231,서울특별시 관악구 은천로 93
